country,year,gdp_deflator_index_weo,gdp_nominal_weo,gdp_real_growth,gdp_real_level_weo,ppp_gdp,gdp_deflator_inflation_weo,gdp_nominal_wb,gdp_real_wb,ppp_gdp_wb,gdp_deflator_inflation_wb,broad_money_current_lcu_wb,broad_money_gdp_wb,gross_savings_gdp_wb,lending_rate_wb,policy_rate_nominal,fx_real_change,household_debt_gdp,private_debt_gdp,m2_nominal_bcra,market_rate_proxy_bcra,natural_rate_hlw,natural_rate_lm,investment_total_nominal,investment_sensitive_nominal,m3_nominal_oecd,yield_10y_nominal_oecd,m2_nominal_bdl,m3_nominal_bdl,debt_gdp,tax_revenue_gdp,interest_paid_gdp,overall_balance_gdp,primary_balance_gdp,gdp_nominal,gdp_real,gdp_deflator_inflation,broad_money_gdp,private_savings_gdp,inflation_target,reserve_currency_flag,threshold_debt_gdp,debt_nominal,tax_revenue_nominal,interest_paid_nominal,m2_nominal,money_source,housing_credit_share,idec_source,avg_debt_nominal,effective_nominal_rate_raw,inflation_forward_12m,yield_source,yield_10y_nominal,policy_source,hlw_source,real_market_rate,m2_to_gdp_ratio,natural_rate_favar,natural_rate_hp,natural_rate_gdp_trend
China,2007,75.783,,14.154,,9139882776535.16,7.933003859684118,3604055822571.63,5811552614974.09,9139882776535.16,7.91365944548899,40344221000000.0,147.145178873564,49.7906549255041,7.47,6.78,3.53384734749298,18.6,110.05,,,,,,,40340130.0,,,,28.708,17.925,0.383,0.058,0.441,3604055822571.63,5811552614974.09,7.933003859684118,147.145178873564,49.7906549255041,3.0,0,80.0,1034652345543.8636,646027006195.9647,13803533800.449345,40340130000000.0,oecd_monagg_m3,0.1690140845070422,bis_household_share_proxy,868692085543.8127,1.5890019064474552,7.323542219231216,realized_funding_cost_proxy,1.5890019064474552,,,-0.5435422192312158,11.19298145920942,-0.3026689653394728,1.5140339315471765,11.6984
China,2008,81.333,,9.638,,10216860129733.1,7.323542219231216,4667346414521.95,6373544042638.01,10216860129733.1,7.85658646463206,47516660000000.0,146.512649012789,51.2655667529843,5.31,7.0425,8.619135159186442,18.125,107.125,,,,,,,47516660.0,,,,26.715,22.133,0.403,-0.024,0.379,4667346414521.95,6373544042638.01,7.323542219231216,146.512649012789,51.2655667529843,3.0,0,80.0,1246881594639.539,1033023781926.1432,18809406050.52346,47516660000000.0,oecd_monagg_m3,0.1691948658109685,bis_household_share_proxy,1140766970091.7012,1.6488385922509186,-0.0811478735568638,realized_funding_cost_proxy,1.6488385922509186,,,7.123647873556863,10.180658511259628,1.4430041950503267,1.8678070073957065,11.6018
China,2009,81.267,,9.445,,11246461601887.2,-0.0811478735568638,5189577094997.58,6972829250985.1,11246461601887.2,-0.0819669419831399,61022452307585.9,172.126190075826,49.8735875934712,5.31,5.31,4.595532749773623,21.0,127.75,,,,,,,60622500.0,,,,33.985,23.501,0.421,-1.721,-1.3,5189577094997.58,6972829250985.1,-0.0811478735568638,172.126190075826,49.8735875934712,3.0,0,80.0,1763677775734.9275,1219602513095.381,21848119569.93981,60622500000000.0,oecd_monagg_m3,0.1643835616438356,bis_household_share_proxy,1505279685187.2334,1.451432566647722,6.286684632138528,realized_funding_cost_proxy,1.451432566647722,,,-0.9766846321385289,11.681587707490888,1.052625724885459,1.0786354887960776,11.4678
China,2010,86.376,,10.587,,12589326651290.3,6.286684632138528,6192564874453.29,7711689202853.29,12589326651290.3,6.92845731295996,72585178555593.3,173.1296534949,50.7951259924622,5.81,5.3933333333333335,-0.8008080225092029,26.25,137.52499999999998,,,,,,,72585180.0,,,,33.343,24.309,0.4439999999999999,-0.356,0.088,6192564874453.29,7711689202853.29,6.286684632138528,173.1296534949,50.7951259924622,3.0,0,80.0,2064786906088.961,1505350595330.8503,27494988042.572605,72585180000000.0,oecd_monagg_m3,0.1908743864751863,bis_household_share_proxy,1914232340911.9443,1.4363453931341446,8.304390108363435,realized_funding_cost_proxy,1.4363453931341446,,,-2.9110567750301017,11.72134349362116,0.1308720774945797,-0.2291214796495886,11.2978
China,2011,93.549,,9.451,,14064750800821.1,8.304390108363435,7671757207851.29,8441318020902.42,14064750800821.1,8.0160629287619,85159087106100.0,171.792982609304,48.6410622284448,6.56,6.351666666666667,2.5755844155844088,27.375,137.475,,,,,,,85159090.0,,,,33.184,26.551,0.484,-0.096,0.388,7671757207851.29,8441318020902.42,8.304390108363435,171.792982609304,48.6410622284448,3.0,0,80.0,2545795911853.372,2036928256256.596,37131304886.00024,85159090000000.0,oecd_monagg_m3,0.199127114020731,bis_household_share_proxy,2305291408971.1665,1.6106989659312378,3.151289698446802,realized_funding_cost_proxy,1.6106989659312378,,,3.2003769682198646,11.100336949251735,1.1785482430753764,1.3112992684248077,10.655
China,2012,96.497,,7.848,,15465192010738.5,3.151289698446802,8673664713189.24,9104482675356.36,15465192010738.5,2.40518412725621,97414886583000.0,177.923288760071,48.1956233738576,6.0,6.259166666666666,6.017482198746094,28.425,145.0,,,,,,,97415950.0,,,,33.825,27.397,0.481,-0.297,0.184,8673664713189.24,9104482675356.36,3.151289698446802,177.923288760071,48.1956233738576,3.0,0,80.0,2933867089236.2607,2376323921472.456,41720327270.44025,97415950000000.0,oecd_monagg_m3,0.1960344827586207,bis_household_share_proxy,2739831500544.8164,1.5227333236421343,2.614589054582006,realized_funding_cost_proxy,1.5227333236421343,,,3.64457761208466,11.23123307405099,2.0161722093385515,3.979692326606591,9.3938
China,2013,99.02,,7.771,,16670208037942.098,2.614589054582006,9743124247267.24,9812695262900.89,16670208037942.1,2.29799397401945,110652500263258.0,183.302565918285,47.0363460228068,6.0,6.0,6.400114646030386,31.725,159.1,,,,,,,110652500.0,,,,36.438,27.281,0.5049999999999999,-0.823,-0.318,9743124247267.24,9812695262900.89,2.614589054582006,183.302565918285,47.0363460228068,3.0,0,80.0,3550199613219.2373,2658021725896.976,49202777448.699554,110652500000000.0,oecd_monagg_m3,0.1994028912633564,bis_household_share_proxy,3242033351227.749,1.5176517980626758,0.9058776004847502,realized_funding_cost_proxy,1.5176517980626758,,,5.09412239951525,11.356983365067515,1.6102671145302287,4.862988132569012,9.0204
China,2014,99.917,,7.491,,17754058548307.5,0.9058776004847502,10674533168257.4,10544908798424.0,17754058548307.5,1.09109126562731,122837482925283.0,187.314251294572,47.2736238197056,5.6,5.933333333333334,2.341764763982801,34.35,169.375,,,,,,,122837500.0,,,,39.308,27.74,0.546,-0.672,-0.126,10674533168257.4,10544908798424.0,0.9058776004847502,187.314251294572,47.2736238197056,3.0,0,80.0,4195945497778.618,2961115500874.6025,58282951098.68541,122837500000000.0,oecd_monagg_m3,0.2028044280442804,bis_household_share_proxy,3873072555498.928,1.5048246647467574,0.0830689472262058,realized_funding_cost_proxy,1.5048246647467574,,,5.850264386107128,11.507529000451177,2.97565691817936,4.895295595207456,8.6296
China,2015,100.0,,7.018,,18577514881891.3,0.0830689472262058,11280814787468.9,11280814787468.9,18577514881891.3,0.137261200602396,139227813190717.0,198.185813599802,45.1016053776732,4.35,4.9125,9.379962624038177,36.975,180.875,,,,,,,139227800.0,,,,40.782,28.512,0.504,-2.5,-1.996,11280814787468.9,11280814787468.9,0.0830689472262058,198.185813599802,45.1016053776732,3.0,0,80.0,4600541886625.566,3216385912203.133,56855306528.84326,139227800000000.0,oecd_monagg_m3,0.2044229440221147,bis_household_share_proxy,4398243692202.093,1.2926820455548065,1.171000000000011,realized_funding_cost_proxy,1.2926820455548065,,,3.7414999999999887,12.34199857218282,4.306168273185378,3.3362730581782114,7.9158
China,2016,101.171,,6.776,,19647292057520.3,1.171000000000011,11456024084962.0,12045152668727.3,19647292057520.3,1.47744121334065,155006666873100.0,203.636484929709,43.8678663976574,4.35,4.35,-3.7347194147656304,41.425,189.5,,,,,,,155006700.0,,,,49.72,28.366,0.6670000000000003,-3.326,-2.659,11456024084962.0,12045152668727.3,1.171000000000011,203.636484929709,43.8678663976574,3.0,0,80.0,5695935175043.106,3249615791940.3213,76411680646.69656,155006700000000.0,oecd_monagg_m3,0.2186015831134564,bis_household_share_proxy,5148238530834.336,1.484229609584797,3.932945211572481,realized_funding_cost_proxy,1.484229609584797,,,0.4170547884275191,13.530584332785484,3.749503837226909,1.6762546711147683,7.380799999999999
China,2017,105.15,,6.891,,20974552138879.6,3.932945211572481,12537559062282.9,12875216222853.4,20974552138879.6,4.14602237470578,167577363382557.0,197.758726760426,44.3202552812278,4.35,4.35,-2.9880345298803457,46.125,185.8,,,,,,,167676800.0,,,,53.903,28.675,0.7429999999999999,-3.339,-2.596,12537559062282.9,12875216222853.4,3.932945211572481,197.758726760426,44.3202552812278,3.0,0,80.0,6758120461342.352,3595145061109.6216,93154063832.76192,167676800000000.0,oecd_monagg_m3,0.2482508073196986,bis_household_share_proxy,6227027818192.729,1.495963508635779,3.4797907750832024,realized_funding_cost_proxy,1.495963508635779,,,0.8702092249167972,13.373958931481882,3.1946301597933364,1.3227614750862589,7.189400000000001
China,2018,108.809,,6.759,,22862470132646.1,3.4797907750832024,14147765772963.8,13745158275136.7,22862470132646.1,3.46789777292169,179292800240995.0,191.550070069751,43.7715764233009,4.35,4.35,1.272911548966715,49.375,179.925,,,,,,,182674400.0,,,,55.577,28.44,0.7930000000000001,-4.202,-3.409,14147765772963.8,13745158275136.7,3.4797907750832024,191.550070069751,43.7715764233009,3.0,0,80.0,7862903783640.092,4023624585830.905,112191782579.60297,182674400000000.0,oecd_monagg_m3,0.2744198971793802,bis_household_share_proxy,7310512122491.222,1.534663792355098,1.6689795880855396,realized_funding_cost_proxy,1.534663792355098,,,2.68102041191446,12.911890324696246,2.7120097622731785,2.2234230616179524,6.987
China,2019,110.625,,6.065,,24777565958500.9,1.6689795880855396,14560167101283.4,14579283528148.4,24777565958500.9,1.31550650702985,195218087092332.0,194.078381206535,43.2925997301417,4.35,4.283333333333333,-0.3960715133833004,53.025,180.15,,,,,,,198648900.0,,,,59.441,27.605,0.8389999999999995,-6.005,-5.166,14560167101283.4,14579283528148.4,1.6689795880855396,194.078381206535,43.2925997301417,3.0,0,80.0,8654708926673.866,4019334128309.282,122159801979.76764,198648900000000.0,oecd_monagg_m3,0.2943380516236469,bis_household_share_proxy,8258806355156.979,1.4791459773540812,1.164293785310733,realized_funding_cost_proxy,1.4791459773540812,,,3.1190395480226005,13.64331182589863,2.165764794656273,2.007498141799936,6.7018
China,2020,111.913,,2.337,,25777238693451.8,1.164293785310733,14996414166715.1,14920466234565.3,25777238693451.8,0.53000081660457,214766371891765.0,207.530288794204,43.4998633494291,4.35,3.908333333333333,2.178114968367084,58.775,192.6,,,,,,,218679600.0,,,,69.035,25.275,0.9410000000000008,-9.563,-8.622,14996414166715.1,14920466234565.3,1.164293785310733,207.530288794204,43.4998633494291,3.0,0,80.0,10352774519991.77,3790343680637.241,141116257308.78918,218679600000000.0,oecd_monagg_m3,0.305166147455867,bis_household_share_proxy,9503741723332.818,1.484849456318157,3.685898867870585,realized_funding_cost_proxy,1.484849456318157,,,0.2224344654627481,14.582125938170249,1.461951687748825,1.7402367325363113,5.7656
China,2021,116.038,,8.556,,29438240129870.1,3.685898867870585,18201698719564.0,16199162892908.6,29438240129870.1,4.47386132078888,234258021725870.0,199.568437256614,44.679938707538,4.35,3.845833333333333,3.061692180768172,60.05,186.425,,,,,,,238290000.0,,,,70.147,26.009,0.891,-5.902,-5.011,18201698719564.0,16199162892908.6,3.685898867870585,199.568437256614,44.679938707538,3.0,0,80.0,12767945600812.56,4734079819971.4,162177135591.31522,238290000000000.0,oecd_monagg_m3,0.3221134504492423,bis_household_share_proxy,11560360060402.164,1.402872702441358,1.966597149209748,realized_funding_cost_proxy,1.402872702441358,,,1.8792361841235852,13.09163521885324,1.7543879668880382,2.066961548509847,6.121599999999999
China,2022,118.32,,3.112,,32525464028395.1,1.966597149209748,18316765021690.2,16706875253648.5,32525464028395.1,1.93427407840763,261580238098694.0,211.972452276011,44.8335710565362,4.35,3.6791666666666663,-0.9096569178397852,60.1,186.925,,,,,,,266432100.0,,,,75.453,25.323,0.92,-7.319,-6.399,18316765021690.2,16706875253648.5,1.966597149209748,211.972452276011,44.8335710565362,3.0,0,80.0,13820548711815.906,4638354406442.609,168514238199.54984,266432100000000.0,oecd_monagg_m3,0.3215193259328607,bis_household_share_proxy,13294247156314.234,1.267572629109068,-0.4200473292765405,realized_funding_cost_proxy,1.267572629109068,,,4.099213995943208,14.545805423856155,2.4001889210933203,3.419735777581652,5.3658
China,2023,117.823,,5.377,,35520435397067.7,-0.4200473292765405,18270356654533.2,17611526369126.6,35520435397067.7,-0.50570453916356,287342842925609.0,222.011222933801,42.5717088559186,4.35,3.5500000000000003,-8.11355550478181,60.675,193.425,,,,,,,292271300.0,,,,82.014,26.026,0.9140000000000006,-6.708,-5.794,18270356654533.2,17611526369126.6,-0.4200473292765405,222.011222933801,42.5717088559186,3.0,0,80.0,14984250306648.855,4755043022908.811,166991059822.43353,292271300000000.0,oecd_monagg_m3,0.3136874757658006,bis_household_share_proxy,14402399509232.385,1.1594669326828984,-0.7307571526781631,realized_funding_cost_proxy,1.1594669326828984,,,4.280757152678163,15.997022145021036,2.720136269246061,4.149409433766512,5.0894
China,2024,116.962,,5.003,,38190084585497.8,-0.7307571526781631,18743803170827.2,18488114837769.3,38190084585497.8,-0.707200009795585,306912922284009.0,227.497343015378,42.8328411949589,4.35,3.3375000000000004,-2.3169486257270777,60.4,198.3,,,,,,,313532200.0,,,,88.327,25.604,0.955,-7.344,-6.389,18743803170827.2,18488114837769.3,-0.7307571526781631,227.497343015378,42.8328411949589,3.0,0,80.0,16555839026696.54,4799163363858.596,179003320281.39978,313532200000000.0,oecd_monagg_m3,0.3045890065557236,bis_household_share_proxy,15770044666672.7,1.1350844215406235,-0.7307571526781631,realized_funding_cost_proxy,1.1350844215406235,,,4.068257152678164,16.72724564713636,2.909979790177174,4.174507152678164,4.877
Euro Area,1994,,,,,6237511128811.25,,6531158637825.7,8510568327651.77,6237511128811.25,3.72079328920874,,,21.8348929049304,,,,,,,,2.32954518595978,,,,3672401.0,8.175834,,,,,,,,6531158637825.7,8510568327651.77,3.72079328920874,,21.8348929049304,2.0,0,120.0,,,,3672401000000.0,oecd_monagg_m3,,bis_household_share_proxy,,,4.92918714794806,oecd_finmark_irlt,8.175834,,,,0.5622893583890324,,,
Euro Area,1995,,,2.469388019782648,,6524978436079.25,,7540043718350.13,8720727282350.22,6524978436079.25,4.92918714794806,,,22.872265571755,,,3.119465404592892,,,,,2.2765205826678225,,,,3877110.0,8.729167,,,71.7,46.0,5.3,-7.3,-2.0,7540043718350.13,8720727282350.219,4.92918714794806,,22.872265571755,2.0,0,120.0,5406211346057.044,3468420110441.06,399622317072.5569,3877110000000.0,oecd_monagg_m3,,bis_household_share_proxy,5406211346057.044,7.391910739191072,3.08711518964429,oecd_finmark_irlt,8.729167,,,,0.514202588847637,,,2.469388019782648
Euro Area,1996,,,1.742798751004071,,6743141413392.11,,7629501026055.96,8872712008505.49,6743141413392.11,3.08711518964429,,,22.652176946724,,,-2.061714318703356,,,,,2.08901869309211,,,,4037575.0,7.2325,,,73.4,46.3,5.4,-4.4,1.0,7629501026055.96,8872712008505.49,3.08711518964429,,22.652176946724,2.0,0,120.0,5600053753125.075,3532458975063.909,411993055407.0219,4037575000000.0,oecd_monagg_m3,,bis_household_share_proxy,5503132549591.06,7.486518845300888,2.65571855106926,oecd_finmark_irlt,7.2325,,,,0.5292056434897956,,,2.1060933853933594
Euro Area,1997,,,2.763866353317668,,7029955449764.18,,6977670410602.33,9117941910335.35,7029955449764.18,2.65571855106926,,,23.197064472213,,,-7.455219316666306,,,,,2.098439583994778,,,,4222019.0,5.958333,,,72.9,46.4,4.9,-3.1,1.8000000000000005,6977670410602.33,9117941910335.35,2.65571855106926,,23.197064472213,2.0,0,120.0,5086721729329.1,3237639070519.481,341905850119.51416,4222019000000.0,oecd_monagg_m3,,bis_household_share_proxy,5343387741227.088,6.398671903996936,2.86938714089926,oecd_finmark_irlt,5.958333,,,,0.6050757275071043,,,2.325351041368129
Euro Area,1998,,,3.000464273558734,,7377766156313.87,,7174357611624.96,9391522499838.8,7377766156313.87,2.86938714089926,,,23.453069039993,,,2.9243863406555715,,,,,2.104868717195428,,,,4422982.0,4.703333,,,72.6,46.1,4.5,-2.5,2.0,7174357611624.96,9391522499838.8,2.86938714089926,,23.453069039993,2.0,0,120.0,5208583626039.721,3307378858959.107,322846092523.1232,4422982000000.0,oecd_monagg_m3,,bis_household_share_proxy,5147652677684.41,6.271714755012383,1.88963852204834,oecd_finmark_irlt,4.703333,,,,0.6164986803603472,,-0.2984591838065364,2.49412934941578
Euro Area,1999,,,3.009943053178765,,7686943500228.61,,7148860255013.26,9674201978910.42,7686943500228.61,1.88963852204834,,,23.0568218568699,,2.708333333333333,-4.120768611919057,47.1,115.575,,,2.051522031237708,,,,4667221.0,4.655141,,,71.6,46.6,4.0,-1.6,2.4,7148860255013.26,9674201978910.42,1.88963852204834,,23.0568218568699,2.0,0,120.0,5118583942589.494,3331368878836.179,285954410200.5304,4667221000000.0,oecd_monagg_m3,0.4075275794938351,bis_household_share_proxy,5163583784314.607,5.537905883684364,3.00679251713987,oecd_finmark_irlt,4.655141,,,-0.2984591838065364,0.6528622512556504,-0.2984591838065364,0.0992757746933767,2.597292090168377
Euro Area,2000,,,3.9014135820357065,,8194781495186.86,,6528628817962.73,10051632608869.2,8194781495186.86,3.00679251713987,,,22.9031389031962,,4.0625,-10.57807898664731,48.325,121.55,,,2.3339952539807696,,,,4859203.0,5.438877,,,69.2,46.0,3.8,-1.3,2.5,6528628817962.73,10051632608869.2,3.00679251713987,,22.9031389031962,2.0,0,120.0,4517811142030.21,3003169256262.856,248087895082.5837,4859203000000.0,oecd_monagg_m3,0.3975730152200741,bis_household_share_proxy,4818197542309.852,5.148977245205476,3.56548926680671,oecd_finmark_irlt,5.438877,,,0.49701073319329,0.7442915098237002,0.0992757746933767,0.4404626204113802,2.883697202618989
Euro Area,2001,,,2.185098551533815,,8610255195864.24,,6631899417554.06,10271270687411.1,8610255195864.24,3.56548926680671,,,22.9054156621918,,4.229166666666667,1.5211938574805517,48.875,126.35,,,2.66235855084914,,,,5402883.0,5.027296,,,68.2,45.3,3.7,-2.0,1.7000000000000002,6631899417554.06,10271270687411.1,3.56548926680671,,22.9054156621918,2.0,0,120.0,4522955402771.869,3004250436151.989,245380278449.50024,5402883000000.0,oecd_monagg_m3,0.3868223189552829,bis_household_share_proxy,4520383272401.039,5.428306930247631,3.10633035481928,oecd_finmark_irlt,5.027296,,,1.122836311847387,0.8146810830241242,0.4404626204113802,0.5103238029205235,2.9721571627249377
Euro Area,2002,,,0.946766858097603,,8993860827534.02,,7241862819845.99,10368515674185.0,8993860827534.02,3.10633035481928,,,22.5657899586494,,3.208333333333333,4.029505865623895,49.65,130.3,,,2.4072290488572725,,,,5767431.0,4.9229,,,68.1,44.9,3.5,-2.8,0.7000000000000002,7241862819845.99,10368515674185.0,3.10633035481928,,22.5657899586494,2.0,0,120.0,4931708580315.119,3251596406110.8496,253465198694.60968,5767431000000.0,oecd_monagg_m3,0.3810437452033768,bis_household_share_proxy,4727331991543.494,5.361696600704622,3.29720896961244,oecd_finmark_irlt,4.9229,,,-0.0888756362791065,0.7964015811228323,0.3081280562387585,0.2048103422380135,2.6087372636809247
Euro Area,2003,,,0.7531911371502886,,9197178961088.51,,8921228124667.76,10446610415297.0,9197178961088.51,3.29720896961244,,,22.0495923647491,,2.25,11.796264971722437,51.1,132.8,,,2.11525180164757,,,,6148767.0,4.160853,,,69.4,44.8,3.2,-3.2,0.0,8921228124667.76,10446610415297.0,3.29720896961244,,22.0495923647491,2.0,0,120.0,6191332318519.426,3996710199851.156,285479299989.36835,6148767000000.0,oecd_monagg_m3,0.3847891566265059,bis_household_share_proxy,5561520449417.272,5.133116071150658,2.66952964885424,oecd_finmark_irlt,4.160853,,,-0.4195296488542399,0.6892287602194893,0.1625965152201588,-0.2721638244990688,2.159282636399236
Euro Area,2004,,,2.3118746258207645,,9613496531568.67,,10231007049211.6,10688122950746.6,9613496531568.67,2.66952964885424,,,22.9660950452165,,2.0,3.62442878757776,53.0,135.3,,,2.0128292365356875,,,,6540370.0,4.140792,,,69.7,44.5,3.0,-2.9,0.1,10231007049211.6,10688122950746.6,2.66952964885424,,22.9660950452165,2.0,0,120.0,7131011913300.485,4552798136899.162,306930211476.348,6540370000000.0,oecd_monagg_m3,0.3917220990391721,bis_household_share_proxy,6661172115909.955,4.607750800242151,2.30808618836386,oecd_finmark_irlt,4.140792,,,-0.3080861883638599,0.6392694256333251,0.1606711143086941,-0.5658684808478521,2.0196689509276355
Euro Area,2005,,,1.771667170870006,,10009006422350.3,,10611825457675.7,10877480916247.2,10009006422350.3,2.30808618836386,,,22.9453766284674,,2.020833333333333,-2.386342686479104,55.35,140.125,,,1.801693958655845,,,,7087688.0,3.440875,,,70.3,44.6,2.9,-2.7,0.1999999999999997,10611825457675.7,10877480916247.2,2.30808618836386,,22.9453766284674,2.0,0,120.0,7460113296746.016,4732874154123.362,307742938272.5953,7087688000000.0,oecd_monagg_m3,0.3950044603033006,bis_household_share_proxy,7295562605023.25,4.218220786162584,2.99082293865879,oecd_finmark_irlt,3.440875,,,-0.9699896053254564,0.6679046906932835,-0.1327289533950551,-0.3656602366483967,1.5937196686944954
Euro Area,2006,,,3.324571361936868,,10885565562681.4,,11288300255552.1,11239110531688.9,10885565562681.4,2.99082293865879,,,23.8447360756265,,2.7916666666666665,-0.7380882230733743,57.425,145.775,,,2.04881017751993,,,,7753569.0,3.859515,,,68.3,45.0,2.8,-1.6,1.1999999999999995,11288300255552.1,11239110531688.9,2.99082293865879,,23.8447360756265,2.0,0,120.0,7709909074542.083,5079735114998.445,316072407155.45874,7753569000000.0,oecd_monagg_m3,0.3939290001714971,bis_household_share_proxy,7585011185644.049,4.167065801480698,2.61057158292254,oecd_finmark_irlt,3.859515,,,0.1810950837441263,0.6868677147550573,-0.3210771990157073,0.0179325609656054,1.821614230775106
Euro Area,2007,,,3.01116848351739,,11583652436589.0,,13000311540976.4,11577539085846.8,11583652436589.0,2.61057158292254,,,24.5058595587562,,3.8541666666666665,2.1660375060886583,58.425,149.65,,,2.219651423388745,,,,8647959.0,4.331703,,,65.9,45.1,2.9,-0.7,2.2,13000311540976.4,11577539085846.8,2.61057158292254,,24.5058595587562,2.0,0,120.0,8567205305503.448,5863140504980.356,377009034688.3156,8647959000000.0,oecd_monagg_m3,0.3904109589041095,bis_household_share_proxy,8138557190022.766,4.632381709506191,3.01147446218852,oecd_finmark_irlt,4.331703,,,0.8426922044781464,0.665211673792741,-0.1347636308642567,1.3505664607647063,2.234494555859064
Euro Area,2008,,,0.4105312463743127,,12079706488642.9,,14295718485782.5,11625068501355.4,12079706488642.9,3.01147446218852,,,23.2553255323003,,3.8541666666666665,1.7729703958640597,59.3,156.525,,,1.9534462887795176,,,,9402372.0,4.356012,,,69.6,44.9,3.0,-2.3,0.7000000000000002,14295718485782.5,11625068501355.4,3.01147446218852,,23.2553255323003,2.0,0,120.0,9949820066104.62,6418777600116.343,428871554573.475,9402372000000.0,oecd_monagg_m3,0.3788532183357291,bis_household_share_proxy,9258512685804.031,4.632186282263874,0.82625457259482,oecd_finmark_irlt,4.356012,,,3.0279120940718465,0.6577054528144862,0.5547247177209605,1.421011231831051,2.165962577703868
Euro Area,2009,,,-4.482766272070926,,11829475087078.0,,13083077526585.9,11103943851471.5,11829475087078.0,0.82625457259482,,,21.0843194245231,,1.2291666666666667,0.93618703245546,62.2,165.05,,,0.7678026541177323,,,,9349315.0,4.028616,,,80.0,44.9,2.8,-6.3,-3.5,13083077526585.9,11103943851471.5,0.82625457259482,,21.0843194245231,2.0,0,120.0,10466462021268.72,5874301809437.069,366326170744.4052,9349315000000.0,oecd_monagg_m3,0.3768554983338382,bis_household_share_proxy,10208141043686.67,3.58856886064445,0.836737269723507,oecd_finmark_irlt,4.028616,,,0.3924293969431597,0.7146112969980813,0.6948278347823644,0.9251209892577688,0.8070343981255302
Euro Area,2010,,,2.118231291952455,,12183552753956.8,,12784744616370.5,11339151064774.2,12183552753956.8,0.836737269723507,,,21.6847032302683,,1.0,-8.189445745737768,63.45,170.0,,,1.0719984645380662,,,,9298808.0,3.781404,,,85.4,44.7,2.8,-6.3,-3.5,12784744616370.5,11339151064774.2,0.836737269723507,,21.6847032302683,2.0,0,120.0,10918171902380.408,5714780843517.613,357972849258.374,9298808000000.0,oecd_monagg_m3,0.373235294117647,bis_household_share_proxy,10692316961824.564,3.3479446086050983,1.6449785232417,oecd_finmark_irlt,3.781404,,,-0.6449785232417,0.7273362338496103,0.7598300511991157,-0.2310420442651434,0.87634722234202
Euro Area,2011,,,1.7775447306567438,,12738415895626.6,,13808563263632.6,11540709547027.3,12738415895626.6,1.6449785232417,,,22.5263107910768,,1.25,-0.6516381788885028,62.575,169.025,,,1.18874570569588,,,,9498551.0,4.307952,,,87.3,45.3,3.0,-4.2,-1.2000000000000002,13808563263632.6,11540709547027.3,1.6449785232417,,22.5263107910768,2.0,0,120.0,12054875729151.26,6255279158425.567,414256897908.978,9498551000000.0,oecd_monagg_m3,0.370211507173495,bis_household_share_proxy,11486523815765.834,3.606460096660309,1.69057700649689,oecd_finmark_irlt,4.307952,,,-0.4405770064968899,0.6878739531878879,0.6354956331509125,-0.4838664428722632,0.5669418960859952
Euro Area,2012,,,-0.920856755560362,,12882835618353.4,,12784947379630.9,11434436143523.9,12882835618353.4,1.69057700649689,,,22.1432563843072,,0.875,-4.877602779478285,62.125,171.7,,,0.7794493943956682,,,,9785187.0,3.047651,,,90.8,46.5,3.0,-3.9,-0.8999999999999999,12784947379630.9,11434436143523.9,1.69057700649689,,22.1432563843072,2.0,0,120.0,11608732220704.855,5945000531528.369,383548421388.927,9785187000000.0,oecd_monagg_m3,0.3618229470005824,bis_household_share_proxy,11831803974928.06,3.241673224148046,1.2410437988782,oecd_finmark_irlt,3.047651,,,-0.3660437988781999,0.7653677961623724,0.3937484324796433,-0.3143194158876211,-0.2194631517295552
Euro Area,2013,,,-0.1667248804113286,,13338284390856.2,,13357283141903.1,11415372093537.9,13338284390856.2,1.2410437988782,,,22.3811669523186,,0.5416666666666666,3.398415298719515,61.525,169.725,,,0.4265481291977525,,,,9832650.0,3.011776,,,92.8,47.1,2.8,-3.2,-0.4000000000000003,13357283141903.1,11415372093537.9,1.2410437988782,,22.3811669523186,2.0,0,120.0,12395558755686.076,6291280359836.36,374003927973.28674,9832650000000.0,oecd_monagg_m3,0.3624981587862719,bis_household_share_proxy,12002145488195.469,3.116142262574077,0.67800410895444,oecd_finmark_irlt,3.011776,,,-0.1363374422877733,0.736126493355076,-0.2391014747922807,-0.4497278814912433,-0.3349143770866835
Euro Area,2014,,,1.45587546223378,,13721705476954.6,,13682058707498.0,11581565694770.4,13721705476954.6,0.67800410895444,,,22.9094787581803,,0.1583333333333333,0.5367391480074479,60.2,168.25,,,0.2372175102155832,,,,10326600.0,2.28135,,,92.9,47.1,2.6,-2.5,0.1,13682058707498.0,11581565694770.4,0.67800410895444,,22.9094787581803,2.0,0,120.0,12710632539265.645,6444249651231.559,355733526394.94806,10326600000000.0,oecd_monagg_m3,0.3578008915304606,bis_household_share_proxy,12553095647475.86,2.833831083462492,1.00513573664109,oecd_finmark_irlt,2.28135,,,-0.8468024033077567,0.7547548377599672,-0.486947834842464,-0.5066256724293994,0.8528139697742576
