FREQ,EER_TYPE,EER_BASKET,REF_AREA,UNIT_MEASURE,TIME_FORMAT,COLLECTION,TITLE_TS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2020-10,100.58,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2020-11,101.25,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2020-12,102.01,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2021-01,102.66,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2021-02,103.08,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2021-03,104.74,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2021-04,105.14,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2021-05,107.9,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2021-06,106.93,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2021-07,105.03,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2021-08,104.51,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2021-09,103.79,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2021-10,105.98,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2021-11,105.01,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2021-12,102.9,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2022-01,104.39,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2022-02,103.69,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2022-03,105.09,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2022-04,105.93,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2022-05,105.85,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2022-06,105.93,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2022-07,105.73,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2022-08,105.55,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2022-09,103.21,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2022-10,101.15,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2022-11,102.39,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2022-12,99.71,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2023-01,99.74,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2023-02,99.82,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2023-03,98.44,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2023-04,99.75,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2023-05,100.09,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2023-06,101.93,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2023-07,102.53,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2023-08,101.05,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2023-09,100.87,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2023-10,100.17,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2023-11,99.57,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2023-12,100.85,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2024-01,100.68,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2024-02,100.03,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2024-03,99.8,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2024-04,99.59,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2024-05,99.84,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2024-06,100,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2024-07,100.05,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2024-08,99.56,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2024-09,99.64,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2024-10,98.89,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2024-11,98.34,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2024-12,96.34,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2025-01,95.39,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2025-02,96.29,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2025-03,95.43,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2025-04,97.06,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2025-05,97.7,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2025-06,98.36,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2025-07,98.17,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2025-08,97.22,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2025-09,96.65,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2025-10,95.89,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2025-11,95.8,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2025-12,96.9,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2026-01,96.47,A,F,
M,R,B,CA,882,,A,Canada - Real - Broad (64 economies),2026-02,97.02,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1994-01,137.3,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1994-02,135.45,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1994-03,136.31,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1994-04,135.41,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1994-05,135.17,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1994-06,136.61,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1994-07,128.87,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1994-08,135.26,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1994-09,141.37,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1994-10,147.04,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1994-11,152.24,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1994-12,154.86,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1995-01,157.42,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1995-02,158.48,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1995-03,148.78,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1995-04,146.16,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1995-05,151.76,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1995-06,151.73,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1995-07,152.65,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1995-08,154.64,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1995-09,155.38,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1995-10,155.05,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1995-11,157.35,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1995-12,159.58,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1996-01,160.83,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1996-02,161.08,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1996-03,160.51,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1996-04,161.97,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1996-05,163.39,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1996-06,164.36,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1996-07,164.54,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1996-08,163.04,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1996-09,162.74,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1996-10,162.58,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1996-11,161.43,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1996-12,162.25,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1997-01,164.59,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1997-02,166.59,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1997-03,166.92,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1997-04,167.89,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1997-05,166.38,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1997-06,166.07,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1997-07,167.03,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1997-08,167.77,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1997-09,165.96,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1997-10,164.79,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1997-11,164.62,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1997-12,168.38,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1998-01,171.09,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1998-02,169.1,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1998-03,168.31,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1998-04,166.78,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1998-05,166.33,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1998-06,166.81,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1998-07,165.7,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1998-08,164.02,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1998-09,159.55,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1998-10,154.97,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1998-11,154.94,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1998-12,153.14,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1999-01,122.85,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1999-02,98.57,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1999-03,101.73,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1999-04,114.35,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1999-05,116.13,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1999-06,111.69,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1999-07,110.71,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1999-08,105.14,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1999-09,104.43,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1999-10,101.16,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1999-11,105.01,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),1999-12,110.94,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2000-01,113.6,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2000-02,115.62,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2000-03,119,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2000-04,118.5,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2000-05,116.61,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2000-06,115.98,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2000-07,118.84,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2000-08,121.13,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2000-09,120.36,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2000-10,118.73,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2000-11,115.12,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2000-12,113.31,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2001-01,113.28,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2001-02,111.41,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2001-03,107.94,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2001-04,103.83,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2001-05,99.96,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2001-06,97.42,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2001-07,95.59,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2001-08,93.11,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2001-09,87.38,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2001-10,86.19,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2001-11,93.8,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2001-12,101.83,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2002-01,102.17,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2002-02,106.43,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2002-03,110.98,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2002-04,112.92,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2002-05,105.2,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2002-06,95.75,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2002-07,88.42,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2002-08,83.58,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2002-09,78.87,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2002-10,69.97,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2002-11,75.45,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2002-12,75.38,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2003-01,79.65,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2003-02,76.78,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2003-03,79.98,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2003-04,88.57,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2003-05,91.98,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2003-06,93.88,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2003-07,95.11,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2003-08,92.19,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2003-09,94.55,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2003-10,94.9,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2003-11,93.56,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2003-12,92.05,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2004-01,93.57,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2004-02,91.34,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2004-03,93.05,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2004-04,93.57,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2004-05,88.93,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2004-06,87.58,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2004-07,90.61,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2004-08,92.58,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2004-09,96.02,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2004-10,96.45,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2004-11,97.3,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2004-12,99.32,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2005-01,101.14,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2005-02,104.87,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2005-03,100.41,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2005-04,106.54,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2005-05,113.01,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2005-06,116.19,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2005-07,118.75,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2005-08,117.96,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2005-09,120.81,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2005-10,125.02,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2005-11,129.48,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2005-12,125.51,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2006-01,124.91,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2006-02,132.13,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2006-03,132.59,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2006-04,132.41,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2006-05,127.35,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2006-06,123.82,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2006-07,127.31,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2006-08,128.26,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2006-09,128.23,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2006-10,130.04,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2006-11,128.77,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2006-12,127.64,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2007-01,129.68,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2007-02,132.39,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2007-03,131.8,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2007-04,133.86,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2007-05,136.66,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2007-06,140.6,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2007-07,143.27,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2007-08,138.3,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2007-09,141,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2007-10,146.9,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2007-11,147.87,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2007-12,147.1,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2008-01,147.36,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2008-02,150.1,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2008-03,149.35,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2008-04,149.94,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2008-05,153.97,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2008-06,157.62,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2008-07,159.59,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2008-08,161.6,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2008-09,148.79,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2008-10,128.24,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2008-11,127.56,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2008-12,120.35,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2009-01,126.29,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2009-02,128.63,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2009-03,129.31,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2009-04,133.81,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2009-05,140.87,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2009-06,148.05,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2009-07,149.86,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2009-08,155.76,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2009-09,156.4,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2009-10,162.3,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2009-11,162.75,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2009-12,161.86,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2010-01,160.61,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2010-02,157.74,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2010-03,162.82,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2010-04,166.02,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2010-05,165.54,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2010-06,167.52,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2010-07,168.02,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2010-08,167.2,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2010-09,169.92,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2010-10,170.16,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2010-11,168.88,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2010-12,172.73,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2011-01,174.31,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2011-02,174.23,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2011-03,174.13,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2011-04,180.56,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2011-05,177.81,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2011-06,180.44,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2011-07,182.94,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2011-08,179.66,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2011-09,168.53,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2011-10,166.67,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2011-11,167.16,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2011-12,164.78,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2012-01,169.64,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2012-02,174.5,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2012-03,167.17,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2012-04,162.58,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2012-05,154.71,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2012-06,151.64,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2012-07,154.24,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2012-08,153.32,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2012-09,151.78,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2012-10,151.74,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2012-11,150.75,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2012-12,149.87,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2013-01,154.35,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2013-02,159.59,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2013-03,160.97,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2013-04,160.13,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2013-05,158.61,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2013-06,149.33,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2013-07,144.72,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2013-08,138.86,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2013-09,142.97,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2013-10,148.05,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2013-11,143.2,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2013-12,141.35,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2014-01,141.43,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2014-02,142.82,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2014-03,146.88,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2014-04,153.49,A,F,
M,R,B,BR,882,,A,Brazil - Real - Broad (64 economies),2014-05,154.56,A,F,
